month,ward_number,ward_name,connections,consumption_ml,location_id
2026-02-01,22,Vishwanathnagenahalli,3290,79.89,22_vishwanathnagenahalli
2026-02-01,23,Nagavara,9242,190.44,23_nagavara
2026-02-01,24,Hbr Layout,8240,248.58,24_hbr_layout
2026-02-01,25,Horamavu,15565,140.77,25_horamavu
2026-02-01,26,Ramamurthynagar,9565,263.18,26_ramamurthynagar
2026-02-01,27,Banasawadi,9709,281.62,27_banasawadi
2026-02-01,28,Kammanahalli,6636,180.3,28_kammanahalli
2026-02-01,29,Kacharakanahalli,4901,127.88,29_kacharakanahalli
2026-02-01,30,Kadugondanahalli,5173,130.57,30_kadugondanahalli
2026-02-01,31,Kushalnagar,3147,55.17,31_kushalnagar
2026-02-01,32,Kavalbyrasandra,5589,117.6,32_kavalbyrasandra
2026-02-01,33,Manorayanapalya,2727,64.11,33_manorayanapalya
2026-02-01,34,Gangenahalli,2324,50.41,34_gangenahalli
2026-02-01,35,Aramane Nagar,2974,81.17,35_aramane_nagar
2026-02-01,36,Mathikere,4155,87.56,36_mathikere
2026-02-01,37,Yeshwanthpur,3234,60.68,37_yeshwanthpur
2026-02-01,38,H.M.T,3689,140.26,38_h.m.t
2026-02-01,39,Chokkasandra,5831,134.79,39_chokkasandra
2026-02-01,40,Doddabidirakalu,1,0.0,40_doddabidirakalu
2026-02-01,41,Peenya Industrial Area,10317,245.51,41_peenya_industrial_area
2026-02-01,42,Lakshmidevinagar,5159,109.4,42_lakshmidevinagar
2026-02-01,43,Nandini Layout,6475,161.69,43_nandini_layout
2026-02-01,44,Marappanahalli,4447,119.62,44_marappanahalli
2026-02-01,45,Malleshwaram,3662,99.96,45_malleshwaram
2026-02-01,46,Jayachamarajendra Nagar,5333,184.56,46_jayachamarajendra_nagar
2026-02-01,47,Devarajeevanahalli,3783,79.63,47_devarajeevanahalli
2026-02-01,48,Muneshwaranagar,2190,35.16,48_muneshwaranagar
2026-02-01,49,Lingarajapura,5765,96.48,49_lingarajapura
2026-02-01,50,Benniganahalli,5871,370.95,50_benniganahalli
2026-02-01,51,Vijinapura,6335,126.18,51_vijinapura
2026-02-01,52,K.R.Puram,8926,179.82,52_k.r.puram
2026-02-01,53,Basavanapura,8645,206.04,53_basavanapura
2026-02-01,54,Hoodi,5411,356.83,54_hoodi
2026-02-01,55,Devasandra,3345,88.46,55_devasandra
2026-02-01,56,A. Narayanapura,8448,230.81,56_a._narayanapura
2026-02-01,57,C.V. Ramannagar,3308,80.67,57_c.v._ramannagar
2026-02-01,58,Hosathippasandra,6025,148.47,58_hosathippasandra
2026-02-01,59,Maruthiseva Nagar,5595,158.41,59_maruthiseva_nagar
2026-02-01,60,Sagayapuram,4269,93.65,60_sagayapuram
2026-02-01,61,S.K. Garden,2879,76.72,61_s.k._garden
2026-02-01,62,Ramaswamy Palya,3131,77.65,62_ramaswamy_palya
2026-02-01,63,Jayamahal,3085,124.95,63_jayamahal
2026-02-01,64,Rajamahal,3702,91.6,64_rajamahal
2026-02-01,65,Kadumalleshwara,5615,155.63,65_kadumalleshwara
2026-02-01,66,Subramanyanagar,4290,120.56,66_subramanyanagar
2026-02-01,67,Nagapura,5811,177.04,67_nagapura
2026-02-01,68,Mahalakshmipuram,5111,127.37,68_mahalakshmipuram
2026-02-01,69,Laggere,10206,246.3,69_laggere
2026-02-01,70,Rajagopalanagar,8387,192.77,70_rajagopalanagar
2026-02-01,71,Hegganahalli,8674,235.82,71_hegganahalli
2026-02-01,72,Herohalli,11655,241.72,72_herohalli
2026-02-01,73,Kottigepalya,8519,205.14,73_kottigepalya
2026-02-01,74,Shakthiganapathi Nagar,6111,155.33,74_shakthiganapathi_nagar
2026-02-01,75,Shankaramata,5219,151.65,75_shankaramata
2026-02-01,76,Gayathrinagar,4384,116.63,76_gayathrinagar
2026-02-01,77,Dattathreya Temple,4485,115.7,77_dattathreya_temple
2026-02-01,78,Pulikeshinagar,3636,119.07,78_pulikeshinagar
2026-02-01,79,Sarvagnanagar,3425,75.06,79_sarvagnanagar
2026-02-01,80,Hoysalanagar,5458,156.28,80_hoysalanagar
2026-02-01,81,Vignananagar,7183,202.46,81_vignananagar
2026-02-01,82,Garudacharpalya,4386,197.56,82_garudacharpalya
2026-02-01,83,Kadugodi,1125,55.16,83_kadugodi
2026-02-01,84,Hagadooru,2019,113.95,84_hagadooru
2026-02-01,85,Doddanekkundi,5774,348.64,85_doddanekkundi
2026-02-01,85,Varthur,2339,102.93,85_varthur
2026-02-01,86,Marathalli,4768,180.83,86_marathalli
2026-02-01,87,Hal Airport,4377,93.94,87_hal_airport
2026-02-01,88,Jeevanbhimanagar,5993,147.33,88_jeevanbhimanagar
2026-02-01,89,Jogupalya,4062,128.72,89_jogupalya
2026-02-01,90,Ulsoor,5626,319.3,90_ulsoor
2026-02-01,91,Bharathinagar,2250,97.45,91_bharathinagar
2026-02-01,92,Shivajinagar,5168,208.52,92_shivajinagar
2026-02-01,93,Vasanthnagar,3748,275.6,93_vasanthnagar
2026-02-01,94,Gandhinagar,4789,365.36,94_gandhinagar
2026-02-01,95,Subhashnagar,3090,61.73,95_subhashnagar
2026-02-01,96,Okalipuram,3420,121.67,96_okalipuram
2026-02-01,97,Dayanandanagar,3504,82.92,97_dayanandanagar
2026-02-01,98,Prakashnagar,3077,78.85,98_prakashnagar
2026-02-01,99,Rajajinagar,3953,116.73,99_rajajinagar
2026-02-01,100,Basaveshwaranagar,5775,166.0,100_basaveshwaranagar
2026-02-01,101,Kamakshipalya,3686,96.41,101_kamakshipalya
2026-02-01,102,Vrushabhavathi Nagar,4185,100.81,102_vrushabhavathi_nagar
2026-02-01,103,Kaveripura,5040,106.56,103_kaveripura
2026-02-01,104,Govindrajnagara,2920,75.76,104_govindrajnagara
2026-02-01,105,Agrahara Dasarahalli,3218,97.63,105_agrahara_dasarahalli
2026-02-01,106,Dr. Rajkumar Ward,2471,79.95,106_dr._rajkumar_ward
2026-02-01,107,Shivanagar,2457,91.56,107_shivanagar
2026-02-01,108,Srirammandira Ward,4679,119.38,108_srirammandira_ward
2026-02-01,109,Chikpet,5623,110.84,109_chikpet
2026-02-01,110,Sampangiramnagar,3024,132.68,110_sampangiramnagar
2026-02-01,111,Shanthala Nagar,3780,222.35,111_shanthala_nagar
2026-02-01,112,Dommalur,4800,197.08,112_dommalur
2026-02-01,113,Konena Agrahara,3944,127.2,113_konena_agrahara
2026-02-01,114,Agaram,2927,161.24,114_agaram
2026-02-01,115,Vannarpet,5168,105.36,115_vannarpet
2026-02-01,116,Neelasandra,2654,60.8,116_neelasandra
2026-02-01,117,Shanthinagar,6222,244.22,117_shanthinagar
2026-02-01,118,Sudamnagar,5149,94.67,118_sudamnagar
2026-02-01,119,Dharmarayaswamy Temple Ward,4997,96.06,119_dharmarayaswamy_temple_ward
2026-02-01,120,Cottonpet,3089,62.25,120_cottonpet
2026-02-01,121,Binnypet,4581,99.27,121_binnypet
2026-02-01,122,Kempapura Agrahara,3958,88.34,122_kempapura_agrahara
2026-02-01,123,Vijaynagar,3637,87.94,123_vijaynagar
2026-02-01,124,Hosahalli,4521,112.1,124_hosahalli
2026-02-01,125,Marenahalli,3432,89.33,125_marenahalli
2026-02-01,126,Maruthi Mandira Ward,4025,101.74,126_maruthi_mandira_ward
2026-02-01,127,Moodalapalya,5882,131.47,127_moodalapalya
2026-02-01,128,Nagarabhavi,10961,265.6,128_nagarabhavi
2026-02-01,129,Jnanabharathi Ward,13995,338.97,129_jnanabharathi_ward
2026-02-01,130,Ullalu,9505,196.5,130_ullalu
2026-02-01,131,Nayandanahalli,4404,121.22,131_nayandanahalli
2026-02-01,132,Attiguppe,5497,164.69,132_attiguppe
2026-02-01,133,Hampinagar,3037,78.65,133_hampinagar
2026-02-01,134,Bapujinagar,4501,128.09,134_bapujinagar
2026-02-01,135,Padarayanapura,2034,68.81,135_padarayanapura
2026-02-01,136,Jagareevanram Nagar,4827,124.6,136_jagareevanram_nagar
2026-02-01,137,Rayapuram,3456,76.04,137_rayapuram
2026-02-01,138,Chalavadipalya,2389,51.03,138_chalavadipalya
2026-02-01,139,K.R. Market,2931,49.64,139_k.r._market
2026-02-01,140,Chamrajpet,4779,163.34,140_chamrajpet
2026-02-01,141,Azadnagar,4034,101.95,141_azadnagar
2026-02-01,142,Sunkenahalli,2902,65.71,142_sunkenahalli
2026-02-01,143,Vishweshrapuram,4750,115.2,143_vishweshrapuram
2026-02-01,144,Siddapura,4485,113.47,144_siddapura
2026-02-01,145,Hombegowdanagar,6557,198.09,145_hombegowdanagar
2026-02-01,146,Lakkasandra,2838,95.18,146_lakkasandra
2026-02-01,147,Adugodi,3426,109.7,147_adugodi
2026-02-01,148,Ejipura,4800,138.08,148_ejipura
2026-02-01,149,Varthur,3327,159.44,149_varthur
2026-02-01,150,Bellandur,6136,414.09,150_bellandur
2026-02-01,151,Koramangala,7192,309.21,151_koramangala
2026-02-01,152,Sudduguntepalya,4087,151.46,152_sudduguntepalya
2026-02-01,153,Jayanagar,344,7.98,153_jayanagar
2026-02-01,153,Jayangar,3658,154.52,153_jayangar
2026-02-01,154,Basavanagudi,5815,136.3,154_basavanagudi
2026-02-01,155,Hanumanthanagar,4147,87.44,155_hanumanthanagar
2026-02-01,156,Srinagar,5692,144.61,156_srinagar
2026-02-01,157,Gali Anjaneya Swamy Temple Ward,5408,134.29,157_gali_anjaneya_swamy_temple_ward
2026-02-01,158,Deepanjali Nagar,2942,77.03,158_deepanjali_nagar
2026-02-01,159,Kengeri,14749,309.2,159_kengeri
2026-02-01,160,Rajarajeshwarinagar,16921,446.58,160_rajarajeshwarinagar
2026-02-01,161,Hosakerehalli,7392,161.24,161_hosakerehalli
2026-02-01,162,Girinagar,7754,181.75,162_girinagar
2026-02-01,163,Katriguppe,6549,142.35,163_katriguppe
2026-02-01,164,Vidyapeetha Ward,4766,104.96,164_vidyapeetha_ward
2026-02-01,165,Ganeshmandira Ward,4567,116.66,165_ganeshmandira_ward
2026-02-01,166,Karisandra,4671,120.01,166_karisandra
2026-02-01,167,Yadiyuru,4417,106.36,167_yadiyuru
2026-02-01,168,Pattabhiramnagar,4318,140.87,168_pattabhiramnagar
2026-02-01,169,Byrasandra,3852,114.06,169_byrasandra
2026-02-01,170,Jayanagar East,3890,101.64,170_jayanagar_east
2026-02-01,171,Gurappanapalya,4072,184.2,171_gurappanapalya
2026-02-01,172,Madiwala,5611,173.36,172_madiwala
2026-02-01,173,Jakkasandra,2858,123.05,173_jakkasandra
2026-02-01,174,Hsr Layout,14240,566.32,174_hsr_layout
2026-02-01,175,Bommanahalli,6625,278.38,175_bommanahalli
2026-02-01,176,Btm Layout,7586,263.36,176_btm_layout
2026-02-01,177,J.P.Nagar,5646,172.24,177_j.p.nagar
2026-02-01,178,Sarakki,5629,173.26,178_sarakki
2026-02-01,179,Shakambarinagar,3786,112.68,179_shakambarinagar
2026-02-01,180,Banashankari Temple Ward,5200,118.23,180_banashankari_temple_ward
2026-02-01,181,Kumaraswamy Layout,8443,248.01,181_kumaraswamy_layout
2026-02-01,182,Padmanabhanagar,6048,172.37,182_padmanabhanagar
2026-02-01,183,Chikkallasandra,5195,130.9,183_chikkallasandra
2026-02-01,184,Uttarahalli,9692,313.36,184_uttarahalli
2026-02-01,185,Yelachenahalli,7077,201.7,185_yelachenahalli
2026-02-01,186,Jaraganahalli,3069,80.99,186_jaraganahalli
2026-02-01,187,Puttenahalli,4710,152.92,187_puttenahalli
2026-02-01,188,Bilekahalli,4411,249.17,188_bilekahalli
2026-02-01,189,Hongasandra,8474,352.09,189_hongasandra
2026-02-01,190,Mangammanapalya,3378,91.11,190_mangammanapalya
2026-02-01,191,Singasandra,4623,179.84,191_singasandra
2026-02-01,191,Singsandra,1153,46.67,191_singsandra
2026-02-01,192,Begur,7495,348.15,192_begur
2026-02-01,193,Arakere,10118,357.16,193_arakere
2026-02-01,194,Gottigere,4539,102.26,194_gottigere
2026-02-01,195,Konanakunte,10323,295.05,195_konanakunte
2026-02-01,196,Anjanapura,10012,398.23,196_anjanapura
2026-02-01,197,Vasanthapura,4295,137.11,197_vasanthapura
2026-02-01,198,Hemmigepura,5860,139.21,198_hemmigepura
2026-03-01,1,Kempegowda Ward,4418,109.74,1_kempegowda_ward
2026-03-01,2,Chowdeshwari Ward,467,56.01,2_chowdeshwari_ward
2026-03-01,3,Attur,6800,171.05,3_attur
2026-03-01,4,Yelahanka Satellite Town,7814,368.22,4_yelahanka_satellite_town
2026-03-01,5,Jakkur,4165,110.83,5_jakkur
2026-03-01,6,Thanisandra,4794,88.4,6_thanisandra
2026-03-01,7,Byatarayanapura,9781,285.57,7_byatarayanapura
2026-03-01,8,Kodigehalli,5529,130.32,8_kodigehalli
2026-03-01,9,Vidyaranyapura,12972,274.02,9_vidyaranyapura
2026-03-01,10,Doddabommasandra,1921,30.17,10_doddabommasandra
2026-03-01,11,Kuvempunagar,4640,64.55,11_kuvempunagar
2026-03-01,12,Shettyhalli,11814,180.95,12_shettyhalli
2026-03-01,13,Mallasandra,4565,62.17,13_mallasandra
2026-03-01,14,Bagalagunte,8844,208.85,14_bagalagunte
2026-03-01,14,Sidedahalli,1628,40.44,14_sidedahalli
2026-03-01,15,T. Dasarahalli,4603,133.91,15_t._dasarahalli
2026-03-01,16,Jalahalli,3117,89.21,16_jalahalli
2026-03-01,17,J.P.Park,5749,120.05,17_j.p.park
2026-03-01,18,Radhakrishna Temple Ward,5513,91.1,18_radhakrishna_temple_ward
2026-03-01,19,Sanjaynagar,5841,82.66,19_sanjaynagar
2026-03-01,20,Ganganagar,3351,70.47,20_ganganagar
2026-03-01,21,Hebbal,7512,160.69,21_hebbal
2026-03-01,22,Vishwanathnagenahalli,3290,73.64,22_vishwanathnagenahalli
2026-03-01,23,Nagavara,9267,187.37,23_nagavara
2026-03-01,24,Hbr Layout,8252,236.07,24_hbr_layout
2026-03-01,25,Horamavu,16181,165.27,25_horamavu
2026-03-01,26,Ramamurthynagar,9578,245.88,26_ramamurthynagar
2026-03-01,27,Banasawadi,9718,260.34,27_banasawadi
2026-03-01,28,Kammanahalli,6641,167.48,28_kammanahalli
2026-03-01,29,Kacharakanahalli,4902,120.16,29_kacharakanahalli
2026-03-01,30,Kadugondanahalli,5174,128.6,30_kadugondanahalli
2026-03-01,31,Kushalnagar,3147,54.1,31_kushalnagar
2026-03-01,32,Kavalbyrasandra,5595,103.15,32_kavalbyrasandra
2026-03-01,33,Manorayanapalya,2742,60.88,33_manorayanapalya
2026-03-01,34,Gangenahalli,2324,47.61,34_gangenahalli
2026-03-01,35,Aramane Nagar,2976,76.86,35_aramane_nagar
2026-03-01,36,Mathikere,4158,87.41,36_mathikere
2026-03-01,37,Yeshwanthpur,3239,59.3,37_yeshwanthpur
2026-03-01,38,H.M.T,3695,136.51,38_h.m.t
2026-03-01,39,Chokkasandra,5838,133.8,39_chokkasandra
2026-03-01,40,Doddabidirakalu,1,0.0,40_doddabidirakalu
2026-03-01,41,Peenya Industrial Area,10886,236.64,41_peenya_industrial_area
2026-03-01,42,Lakshmidevinagar,5165,107.14,42_lakshmidevinagar
2026-03-01,43,Nandini Layout,6476,151.01,43_nandini_layout
2026-03-01,44,Marappanahalli,4451,110.91,44_marappanahalli
2026-03-01,45,Malleshwaram,3662,98.22,45_malleshwaram
2026-03-01,46,Jayachamarajendra Nagar,5336,178.74,46_jayachamarajendra_nagar
2026-03-01,47,Devarajeevanahalli,3784,79.48,47_devarajeevanahalli
2026-03-01,48,Muneshwaranagar,2190,34.67,48_muneshwaranagar
2026-03-01,49,Lingarajapura,5774,91.75,49_lingarajapura
2026-03-01,50,Benniganahalli,5874,361.26,50_benniganahalli
2026-03-01,51,Vijinapura,6346,122.86,51_vijinapura
2026-03-01,52,K.R.Puram,8953,173.05,52_k.r.puram
2026-03-01,53,Basavanapura,8707,201.81,53_basavanapura
2026-03-01,54,Hoodi,5427,343.15,54_hoodi
2026-03-01,55,Devasandra,3364,84.27,55_devasandra
2026-03-01,56,A. Narayanapura,8456,220.21,56_a._narayanapura
2026-03-01,57,C.V. Ramannagar,3324,73.92,57_c.v._ramannagar
2026-03-01,58,Hosathippasandra,6026,144.13,58_hosathippasandra
2026-03-01,59,Maruthiseva Nagar,5590,158.47,59_maruthiseva_nagar
2026-03-01,60,Sagayapuram,4268,90.41,60_sagayapuram
2026-03-01,61,S.K. Garden,2875,74.27,61_s.k._garden
2026-03-01,62,Ramaswamy Palya,3131,73.42,62_ramaswamy_palya
2026-03-01,63,Jayamahal,3085,117.16,63_jayamahal
2026-03-01,64,Rajamahal,3702,84.92,64_rajamahal
2026-03-01,65,Kadumalleshwara,5615,146.84,65_kadumalleshwara
2026-03-01,66,Subramanyanagar,4292,113.37,66_subramanyanagar
2026-03-01,67,Nagapura,5814,168.34,67_nagapura
2026-03-01,68,Mahalakshmipuram,5114,127.69,68_mahalakshmipuram
2026-03-01,69,Laggere,10211,230.88,69_laggere
2026-03-01,70,Rajagopalanagar,8396,181.46,70_rajagopalanagar
2026-03-01,71,Hegganahalli,8695,219.79,71_hegganahalli
2026-03-01,72,Herohalli,11904,246.36,72_herohalli
2026-03-01,73,Kottigepalya,8532,199.53,73_kottigepalya
2026-03-01,74,Shakthiganapathi Nagar,6112,149.78,74_shakthiganapathi_nagar
2026-03-01,75,Shankaramata,5220,142.0,75_shankaramata
2026-03-01,76,Gayathrinagar,4385,111.43,76_gayathrinagar
2026-03-01,77,Dattathreya Temple,4485,109.83,77_dattathreya_temple
2026-03-01,78,Pulikeshinagar,3641,119.25,78_pulikeshinagar
2026-03-01,79,Sarvagnanagar,3370,73.15,79_sarvagnanagar
2026-03-01,80,Hoysalanagar,5458,150.06,80_hoysalanagar
2026-03-01,81,Vignananagar,7194,197.57,81_vignananagar
2026-03-01,82,Garudacharpalya,4388,174.66,82_garudacharpalya
2026-03-01,83,Kadugodi,1149,57.36,83_kadugodi
2026-03-01,84,Hagadooru,2020,109.88,84_hagadooru
2026-03-01,85,Doddanekkundi,5804,313.53,85_doddanekkundi
2026-03-01,85,Varthur,2403,102.27,85_varthur
2026-03-01,86,Marathalli,4784,156.37,86_marathalli
2026-03-01,87,Hal Airport,4379,88.0,87_hal_airport
2026-03-01,88,Jeevanbhimanagar,5997,140.86,88_jeevanbhimanagar
2026-03-01,89,Jogupalya,4062,124.2,89_jogupalya
2026-03-01,90,Ulsoor,5628,305.96,90_ulsoor
2026-03-01,91,Bharathinagar,2252,112.97,91_bharathinagar
2026-03-01,92,Shivajinagar,5175,211.81,92_shivajinagar
2026-03-01,93,Vasanthnagar,3749,259.19,93_vasanthnagar
2026-03-01,94,Gandhinagar,4789,350.94,94_gandhinagar
2026-03-01,95,Subhashnagar,3090,61.87,95_subhashnagar
2026-03-01,96,Okalipuram,3420,122.64,96_okalipuram
2026-03-01,97,Dayanandanagar,3507,81.66,97_dayanandanagar
2026-03-01,98,Prakashnagar,3078,78.84,98_prakashnagar
2026-03-01,99,Rajajinagar,3955,108.69,99_rajajinagar
2026-03-01,100,Basaveshwaranagar,5779,158.23,100_basaveshwaranagar
2026-03-01,101,Kamakshipalya,3686,91.11,101_kamakshipalya
2026-03-01,102,Vrushabhavathi Nagar,4190,96.2,102_vrushabhavathi_nagar
2026-03-01,103,Kaveripura,5040,101.06,103_kaveripura
2026-03-01,104,Govindrajnagara,2921,75.32,104_govindrajnagara
2026-03-01,105,Agrahara Dasarahalli,3220,92.2,105_agrahara_dasarahalli
2026-03-01,106,Dr. Rajkumar Ward,2471,76.88,106_dr._rajkumar_ward
2026-03-01,107,Shivanagar,2458,85.37,107_shivanagar
2026-03-01,108,Srirammandira Ward,4680,112.16,108_srirammandira_ward
2026-03-01,109,Chikpet,5622,107.59,109_chikpet
2026-03-01,110,Sampangiramnagar,3024,128.43,110_sampangiramnagar
2026-03-01,111,Shanthala Nagar,3780,218.11,111_shanthala_nagar
2026-03-01,112,Dommalur,4801,184.44,112_dommalur
2026-03-01,113,Konena Agrahara,3947,121.08,113_konena_agrahara
2026-03-01,114,Agaram,2927,136.18,114_agaram
2026-03-01,115,Vannarpet,5168,101.91,115_vannarpet
2026-03-01,116,Neelasandra,2655,60.54,116_neelasandra
2026-03-01,117,Shanthinagar,6222,227.44,117_shanthinagar
2026-03-01,118,Sudamnagar,5150,90.65,118_sudamnagar
2026-03-01,119,Dharmarayaswamy Temple Ward,4999,96.41,119_dharmarayaswamy_temple_ward
2026-03-01,120,Cottonpet,3090,62.9,120_cottonpet
2026-03-01,121,Binnypet,4581,94.77,121_binnypet
2026-03-01,122,Kempapura Agrahara,3965,85.25,122_kempapura_agrahara
2026-03-01,123,Vijaynagar,3639,82.48,123_vijaynagar
2026-03-01,124,Hosahalli,4521,104.46,124_hosahalli
2026-03-01,125,Marenahalli,3433,87.54,125_marenahalli
2026-03-01,126,Maruthi Mandira Ward,4028,98.37,126_maruthi_mandira_ward
2026-03-01,127,Moodalapalya,5885,125.57,127_moodalapalya
2026-03-01,128,Nagarabhavi,10971,254.74,128_nagarabhavi
2026-03-01,129,Jnanabharathi Ward,14008,324.23,129_jnanabharathi_ward
2026-03-01,130,Ullalu,9574,191.81,130_ullalu
2026-03-01,131,Nayandanahalli,4405,126.93,131_nayandanahalli
2026-03-01,132,Attiguppe,5502,165.17,132_attiguppe
2026-03-01,133,Hampinagar,3038,77.18,133_hampinagar
2026-03-01,134,Bapujinagar,4504,130.22,134_bapujinagar
2026-03-01,135,Padarayanapura,2035,68.73,135_padarayanapura
2026-03-01,136,Jagareevanram Nagar,4827,122.62,136_jagareevanram_nagar
2026-03-01,137,Rayapuram,3456,75.61,137_rayapuram
2026-03-01,138,Chalavadipalya,2389,50.62,138_chalavadipalya
2026-03-01,139,K.R. Market,2930,52.42,139_k.r._market
2026-03-01,140,Chamrajpet,4778,164.06,140_chamrajpet
2026-03-01,141,Azadnagar,4022,108.93,141_azadnagar
2026-03-01,142,Sunkenahalli,2902,63.4,142_sunkenahalli
2026-03-01,143,Vishweshrapuram,4750,105.76,143_vishweshrapuram
2026-03-01,144,Siddapura,4485,108.95,144_siddapura
2026-03-01,145,Hombegowdanagar,6565,188.67,145_hombegowdanagar
2026-03-01,146,Lakkasandra,2838,85.67,146_lakkasandra
2026-03-01,147,Adugodi,3428,112.91,147_adugodi
2026-03-01,148,Ejipura,4800,140.03,148_ejipura
2026-03-01,149,Varthur,3327,145.63,149_varthur
2026-03-01,150,Bellandur,6329,399.28,150_bellandur
2026-03-01,151,Koramangala,7202,310.26,151_koramangala
2026-03-01,152,Sudduguntepalya,4089,150.6,152_sudduguntepalya
2026-03-01,153,Jayanagar,344,7.86,153_jayanagar
2026-03-01,153,Jayangar,3659,137.48,153_jayangar
2026-03-01,154,Basavanagudi,5818,132.53,154_basavanagudi
2026-03-01,155,Hanumanthanagar,4147,87.73,155_hanumanthanagar
2026-03-01,156,Srinagar,5692,141.35,156_srinagar
2026-03-01,157,Gali Anjaneya Swamy Temple Ward,5408,133.31,157_gali_anjaneya_swamy_temple_ward
2026-03-01,158,Deepanjali Nagar,2942,79.75,158_deepanjali_nagar
2026-03-01,159,Kengeri,14794,289.48,159_kengeri
2026-03-01,160,Rajarajeshwarinagar,17021,422.05,160_rajarajeshwarinagar
2026-03-01,161,Hosakerehalli,7397,172.47,161_hosakerehalli
2026-03-01,162,Girinagar,7756,178.72,162_girinagar
2026-03-01,163,Katriguppe,6550,131.17,163_katriguppe
2026-03-01,164,Vidyapeetha Ward,4769,97.38,164_vidyapeetha_ward
2026-03-01,165,Ganeshmandira Ward,4568,109.01,165_ganeshmandira_ward
2026-03-01,166,Karisandra,4671,113.42,166_karisandra
2026-03-01,167,Yadiyuru,4417,99.77,167_yadiyuru
2026-03-01,168,Pattabhiramnagar,4320,130.88,168_pattabhiramnagar
2026-03-01,169,Byrasandra,3854,110.75,169_byrasandra
2026-03-01,170,Jayanagar East,3890,97.28,170_jayanagar_east
2026-03-01,171,Gurappanapalya,4072,187.08,171_gurappanapalya
2026-03-01,172,Madiwala,5616,169.93,172_madiwala
2026-03-01,173,Jakkasandra,2858,117.87,173_jakkasandra
2026-03-01,174,Hsr Layout,14280,545.35,174_hsr_layout
2026-03-01,175,Bommanahalli,6674,262.12,175_bommanahalli
2026-03-01,176,Btm Layout,7593,252.5,176_btm_layout
2026-03-01,177,J.P.Nagar,5648,162.65,177_j.p.nagar
2026-03-01,178,Sarakki,5629,165.82,178_sarakki
2026-03-01,179,Shakambarinagar,3787,104.31,179_shakambarinagar
2026-03-01,180,Banashankari Temple Ward,5205,112.21,180_banashankari_temple_ward
2026-03-01,181,Kumaraswamy Layout,8445,242.02,181_kumaraswamy_layout
2026-03-01,182,Padmanabhanagar,6048,159.96,182_padmanabhanagar
2026-03-01,183,Chikkallasandra,5195,120.54,183_chikkallasandra
2026-03-01,184,Uttarahalli,9787,296.9,184_uttarahalli
2026-03-01,185,Yelachenahalli,7105,180.07,185_yelachenahalli
2026-03-01,186,Jaraganahalli,3074,77.46,186_jaraganahalli
2026-03-01,187,Puttenahalli,4713,145.7,187_puttenahalli
2026-03-01,188,Bilekahalli,4412,232.93,188_bilekahalli
2026-03-01,189,Hongasandra,8478,328.64,189_hongasandra
2026-03-01,190,Mangammanapalya,3380,88.99,190_mangammanapalya
2026-03-01,191,Singasandra,4790,182.52,191_singasandra
2026-03-01,191,Singsandra,1157,43.86,191_singsandra
2026-03-01,192,Begur,7589,326.2,192_begur
2026-03-01,193,Arakere,10130,336.18,193_arakere
2026-03-01,194,Gottigere,4701,104.39,194_gottigere
2026-03-01,195,Konanakunte,10337,283.26,195_konanakunte
2026-03-01,196,Anjanapura,10279,398.77,196_anjanapura
2026-03-01,197,Vasanthapura,4296,127.33,197_vasanthapura
2026-03-01,198,Hemmigepura,6056,142.71,198_hemmigepura
